category,date,name,source,website
Unlicensed entities,2018-11-19,Bond House Limited,sfc,www.bhl-hongkong.com
Suspicious websites,2018-11-15,www.zongforex.com,sfc,www.zongforex.com
Unlicensed entities,2018-11-19,"DB Services Limited / DBS Ltd, HK",sfc,www.dbsltdhk.com
Unlicensed entities,2018-11-19,Safe Deed Limited,sfc,www.safedltd.com
Unlicensed entities,2018-11-19,IFD Consulting Limited,sfc,www.ifdlimited.com
Unlicensed entities,2018-11-20,A1 Trade,sfc,www.a1trade.com
Unlicensed entities,2018-11-21,"HK Dudian International Investment Group Co., Limited /HK Gudian International Investment Group Co., Limited",sfc,www.i-gud.com
Unlicensed entities,2018-11-22,Kingsman Investment Limited,sfc,www.kingsmanltd.com
Suspicious websites,2018-11-22,www.raimyfinance.com,sfc,www.raimyfinance.com
Suspicious websites,2018-11-26,www.iassetrich.com,sfc,www.iassetrich.com
Unlicensed entities,2018-11-26,Aaron Brett,sfc,www.aaronbrett.com
Unlicensed entities,2018-11-28,Knight Investment Limited,sfc,www.knight-investment.com
Unlicensed entities,2018-11-29,Yi Fu International,sfc,www.ibkrr.com
Unlicensed entities,2018-11-29,Alliance Capital Management Limited,sfc,https://alliance-intl.com
Unlicensed entities,2018-11-29,Lion Group Holdings Limited,sfc,https://liongroupholdings.com
Unlicensed entities,2018-11-30,Asian Direct Capital Management,sfc,www.asiandirectcapitalmanagement.com
Unlicensed entities,2018-11-30,Select Securities Limited,sfc,www.sshkasia.com
Unlicensed entities,2018-12-04,AUS Capital (UK) Limited/ AUS Capital Limited,sfc,www.ausforex.com
Unlicensed entities,2018-12-04,榮滙(香港)資本管理有限公司 (Chinese name only),sfc,www.cmpsw.com
Unlicensed entities,2018-12-05,Yi Qi Group,sfc,https://xgyq.yqjrgroun.com
Unlicensed entities,2018-12-13,Kingston Trading,sfc,https://kingstontrading.com
Unlicensed entities,2018-12-13,SFM Limited,sfc,www.sfm-ltd.com
Unlicensed entities,2018-12-13,Accounts Manager Limited,sfc,http://amltpl.com
Unlicensed entities,2018-12-13,JHCFFX / JHCF / HKJHFX / Juhui Wealth Group,sfc,www.hkjhfx.com
Unlicensed entities,2018-12-13,Rocket Consultant Group,sfc,www.rocketconsultantgroup.com
Unlicensed entities,2018-12-13,Mega TradeHub,sfc,www.megatradehub.com
Unlicensed entities,2018-12-13,PHY Capital Investments Limited,sfc,www.phyfx.com
Unlicensed entities,2018-12-13,Peerfundx,sfc,www.peerfundx.com
Unlicensed entities,2018-12-17,Transpacific Global Equities Ltd,sfc,www.transpacific-global.com
Unlicensed entities,2018-12-18,Gloucester Group,sfc,https://gloucestergroup.com
Unlicensed entities,2018-12-18,FTSE Russell Index Global Inc.,sfc,www.uk-ieuasdn.online
Unlicensed entities,2018-12-20,融股通國際（香港）有限公司 (Chinese name only),sfc,www.ronggutong.com
Suspicious websites,2019-01-11,www.yocguoji.com,sfc,www.yocguoji.com
Suspicious websites,2019-01-11,http://47.244.126.86,sfc,http://47.244.126.86
Unlicensed entities,2019-01-11,易升金融 (Chinese name only),sfc,(i) www.13sec.hk
Unlicensed entities,2019-01-14,Zhong Yuan Futures,sfc,www.vowind.com
Unlicensed entities,2019-01-15,Jieun Asset Limited,sfc,N/A
Unlicensed entities,2019-01-22,Churchill Capital Limited,sfc,www.churchill-capital.com
Unlicensed entities,2019-01-23,Unifunds,sfc,www.unifunds.com
Unlicensed entities,2019-01-23,Yi Fu Guo Ji,sfc,www.yifqh.cn
Unlicensed entities,2019-01-24,China Pacific Capital,sfc,www.china-pacific-capital.com
Suspicious websites,2019-01-24,http://xghdgj.jzjzs2.com,sfc,http://xghdgj.jzjzs2.com
Suspicious websites,2019-01-25,www.yingda7hsh.com,sfc,www.yingda7hsh.com
Suspicious websites,2019-01-25,http://yingdash.cn,sfc,http://yingdash.cn
Unlicensed entities,2019-01-30,Asset Grand,sfc,www.assetgrand.com
Unlicensed entities,2019-02-01,"Zongang Group / Zhonguangcaifu / Zongangguoxin Group Co.,Ltd.",sfc,www.zongtrade.com
Unlicensed entities,2019-02-01,Yi Fu Guo Ji,sfc,www.yfqihuo.com
Unlicensed entities,2019-02-01,Dawn Light Asset Management,sfc,www.dawnlightam.com
Suspicious websites,2019-02-04,天發證券 (Chinese name only),sfc,http://tianfazq.com
Unlicensed entities,2019-02-14,Old Trader Investment Management,sfc,http://www.oldtraderim.com/
Unlicensed entities,2019-02-14,Lisinex,sfc,(i) www.lisinex.com
Unlicensed entities,2019-02-11,Fund Alliance Limited,sfc,www.fundalliancehk.com
Suspicious websites,2019-02-12,https://cif-global-markets.com,sfc,https://cif-global-markets.com
Suspicious websites,,http://scene.xunzhuang.net/v/U912192N35J4?from=singlemessage,sfc,http://scene.xunzhuang.net/v/U912192N35J4?from=singlemessage
Suspicious websites,,http://rongtongzq.com,sfc,http://rongtongzq.com
Unlicensed entities,2019-02-14,Aim Global Insurance Management Limited,sfc,www.aimglobalins.com
Suspicious websites,2019-02-20,http://mzqh.ydfcq.cn,sfc,http://mzqh.ydfcq.cn
Unlicensed entities,2019-02-20,Yi Fu Guo Ji,sfc,www.blttc.com
Suspicious websites,2019-02-20,www.hsqcbx.cn,sfc,www.hsqcbx.cn
Unlicensed entities,2019-02-21,Hurst & Partners Investments Co. Limited,sfc,www.hpi-co-ltd.com
Suspicious websites,2019-02-21,https://citadelcm-hk.com,sfc,https://citadelcm-hk.com
Suspicious websites,,www.hkbcincentral.hk,sfc,www.hkbcincentral.hk
Suspicious websites,2019-02-20,www.redsolarcapital.com,sfc,www.redsolarcapital.com
Unlicensed entities,2019-02-26,SMS Associates,sfc,www.smsassociates.com
Unlicensed entities,2019-02-27,CSC Asia Pacific Limited,sfc,www.cscasiapacific.com
Unlicensed entities,2019-03-06,益華國際 (Chinese name only),sfc,www.yihua80.com
Unlicensed entities,2019-03-04,Golden Financial Service Limited / Golden Financial Solutions Limited / Golden Financial Solutions (Service) Ltd / Golden Financial FINANCIAL PTY LTD / Golden Financial / GDFX,sfc,i) www.gdfxuk.com
Unlicensed entities,2019-03-11,"Fusian Investment Co., Ltd",sfc,www.fusian-fx.com
Unlicensed entities,2019-03-11,Purse International Ltd / PRS Group,sfc,www.prsfx.com
Unlicensed entities,2019-02-27,Futong Investment Management Limited,sfc,www.futongs.hk
Unlicensed entities,2019-03-11,Birchwood International,sfc,www.birchwoodinternationalltd.com
Unlicensed entities,2019-03-13,HK Xinhong,sfc,i) www.hongkong-xh.com
Suspicious websites,,www.wuifung.co.uk,sfc,www.wuifung.co.uk
Unlicensed entities,2019-03-14,華益財富有限公司 (Chinese name only),sfc,www.fyhxcf.com
Unlicensed entities,2019-03-19,"Yingsheng Financial Investment Management Co., Limited",sfc,www.incentfx.com
Suspicious websites,2019-03-21,www.01428.hk,sfc,www.01428.hk
Suspicious websites,,www.zhongzhou188.com,sfc,
Unlicensed entities,2019-03-26,I AM HOLDINGS LIMITED / I'm pro,sfc,www.i-a-m.pro
Suspicious websites,2019-03-20,Hang Seng Small Cap Exchange / HS-EX,sfc,www.hs-ex.com
Unlicensed entities,2019-03-27,Boll International,sfc,www.bollib.com
Unlicensed entities,2019-03-27,"Hongkong Golden Global Trading Investment Co., Limited",sfc,-
Unlicensed entities,2019-03-29,Ridgestone Financial,sfc,www.ridgestonefinancial.com
Suspicious websites,2019-04-09,www.qihuo852.com,sfc,www.qihuo852.com
Suspicious websites,2019-04-09,www.p9967.com,sfc,www.p9967.com
Suspicious websites,2019-04-01,www.grtuex.com,sfc,www.grtuex.com
Unlicensed entities,2019-04-03,Asia Associates,sfc,www.asiaassociates.com
Unlicensed entities,2019-03-29,Tao Feng Associates,sfc,www.taofengassociates.cn.com
Suspicious websites,2019-04-09,www.yif-hk.com,sfc,www.yif-hk.com
Unlicensed entities,2019-04-12,CFX / Huanying International Limited,sfc,www.circleforex.com
Unlicensed entities,2019-04-15,Kingsman Global Limited / Lexal Limited,sfc,www.kingsmangloballimited.com
Suspicious websites,2019-04-25,www.gjqh888.cn,sfc,www.gjqh888.cn
Suspicious websites,2019-04-25,www.xgkfd.com,sfc,www.xgkfd.com
Unlicensed entities,2019-05-15,Jarvinia Holdings Ltd,sfc,www.jarvinia-holdings.com
Unlicensed entities,2019-05-14,Charles van Deursen,sfc,www.charlesvandeursen.com
Suspicious websites,2019-05-15,www.xgqihuo.com,sfc,www.xgqihuo.com
Suspicious websites,2019-05-15,www.ab-ht.com,sfc,www.ab-ht.com
Unlicensed entities,2019-05-15,Greenwich Asia,sfc,www.greenwichasia.com
Unlicensed entities,2019-05-16,Pearl Asia Holdings Limited,sfc,(i) www.pearlasiaholdingslimited.com
Suspicious websites,2019-05-16,China Hong Kong Asset Management Holdings Limited,sfc,www.zhonggangzichan.com
Unlicensed entities,2019-05-28,Marco Go Up Holding Limited,sfc,www.mguhk.com
Suspicious websites,2019-05-24,融慧通 / 融慧通融資融券 / 融通國際(香港)  (Chinese name only),sfc,i) www.citygrouphk.com
Unlicensed entities,2019-05-24,Hongkong Junshen Tianhung International Group,sfc,www.ibhongkong.com
Suspicious websites,2019-05-17,www.huixinf.com,sfc,www.huixinf.com
Unlicensed entities,2019-05-28,Fort Trades,sfc,www.fort-trades.com
Unlicensed entities,2019-05-28,Lextin Capital,sfc,www.lextincapital.com
Unlicensed entities,2019-05-29,Jade & Kelvin Limited,sfc,www.jadekelvinlimited.com
Unlicensed entities,2019-05-29,Duke Valentine Limited,sfc,www.duke-valentine.com
Suspicious websites,2019-05-31,www.bsgfutures.cn,sfc,www.bsgfutures.cn
Unlicensed entities,2019-05-31,Authority Success International Limited / FXASI / AS International,sfc,www.fx-asi.com
Unlicensed entities,2019-05-31,中信之星 (Chinese name only),sfc,http://zhongxinstock.com
Unlicensed entities,2019-05-31,BAT Financial Management,sfc,www.batfinancialmanagement.com
Suspicious websites,2019-06-03,www.sm-advisors.com,sfc,www.sm-advisors.com
Unlicensed entities,2019-06-04,MGX100Asia,sfc,www.mgx100asia.com
Suspicious websites,2019-06-05,www.xgjqihuo.com,sfc,www.xgjqihuo.com
Unlicensed entities,2019-06-06,玖富財富資產管理有限公司 (Chinese name only),sfc,www.jflis.com
Unlicensed entities,2019-06-06,Zhong Tuo Futures (Hong Kong) Limited,sfc,www.zhongtuofutures.com
Unlicensed entities,2019-06-10,"Jiu Fu Capital Asset Management Co., Ltd.",sfc,www.jfdeat.com
Suspicious websites,2019-06-14,www.yideiwang.cn,sfc,www.yideiwang.cn
Unlicensed entities,2019-06-11,Delta Capital,sfc,www.deltacapitalltd.com
Unlicensed entities,2019-06-13,SkyCentury Group,sfc,www.hklg.com.hk
Unlicensed entities,2019-06-13,輝煌國際金融有限公司 (Chinese name only),sfc,www.hhgjzx.com
Suspicious websites,2019-06-14,"China-Hong Huaxia Fund Asset Management (Hong Kong) Co., Limited",sfc,www.hkzhhxjj.com
Unlicensed entities,2019-06-14,Senta Information Ltd,sfc,https://www.stinformation.com
Suspicious websites,2019-06-14,www.jubo168.cn,sfc,www.jubo168.cn
Suspicious websites,2019-06-14,http://u10063256.viewer.maka.im/k/4UFG9AOE,sfc,http://u10063256.viewer.maka.im/k/4UFG9AOE
Unlicensed entities,2019-06-17,Prime Trading Global,sfc,www.primetrading.global
Unlicensed entities,2019-06-17,FBC Asia Limited,sfc,www.fbcasiahk.com
Unlicensed entities,2019-06-19,智慧之王 (Chinese name only),sfc,www.zhihuizhiwang.com
Suspicious websites,2019-06-21,www.merrillhk.com,sfc,www.merrillhk.com
Unlicensed entities,2019-06-24,Rising Speed International Limited,sfc,www.risingspeedforex.com
Suspicious websites,2019-06-26,www.asia-trading.cc,sfc,www.asia-trading.cc
Unlicensed entities,2019-06-28,GCG Asia,sfc,i) www.gcgasiacoin.com
Suspicious websites,2019-06-28,www.chgjzb.net,sfc,www.chgjzb.net
Unlicensed entities,2019-07-02,Wall United Security Limited,sfc,www.huarefx.com
Unlicensed entities,2019-07-02,Baocheng International Investment Co Ltd,sfc,www.bcgjfx.com
Suspicious websites,2019-07-04,www.dachengzc.com,sfc,www.dachengzc.com
Suspicious websites,2019-07-02,www.hst22.com,sfc,www.hst22.com
Suspicious websites,2019-07-04,http://tianfazq.com,sfc,http://tianfazq.com
Suspicious websites,2019-07-04,http://fuzezq.com,sfc,http://fuzezq.com
Unlicensed entities,2019-07-04,Bison Prime Limited/Bison Prime & Forex,sfc,www.bisonprime.com
Unlicensed entities,2019-07-04,Investment & Finance China Alliance Limited,sfc,www.ifca-limited.com
Unlicensed entities,2019-07-23,Hong Kong HDI International Traders,sfc,www.hdicenters.com
Unlicensed entities,2019-07-24,Hong Kong Hengxin Futures Investment Co Limited,sfc,1) www.hengxinqihuo.com
Unlicensed entities,2019-07-08,Hong Kong Dahua Capital International Limited,sfc,www.ysapp.cn
Unlicensed entities,2019-07-24,Dace Motor Company,sfc,www.bang-fx.com
Suspicious websites,2019-07-24,www.hkxhgj.com,sfc,www.hkxhgj.com
Unlicensed entities,2019-07-24,Hunch,sfc,www.hcoo.com
Unlicensed entities,2019-07-24,SGtrade,sfc,www.sgtradegood.com
Suspicious websites,2019-07-25,www.sinostonecap.com,sfc,www.sinostonecap.com
Suspicious websites,2019-07-25,www.merrillfx.com,sfc,www.merrillfx.com
Suspicious websites,2019-07-25,www.zgtz99.cn,sfc,www.zgtz99.cn
Suspicious websites,2019-07-25,www.honglizichan.com,sfc,www.honglizichan.com
Unlicensed entities,2019-07-25,Gold Effortlessly Global Development Limited,sfc,(i) en.jygold.net
Unlicensed entities,2019-07-29,SVSFX Finance Limited,sfc,1.www.svsforexyhk.com
Suspicious websites,2019-07-30,1. www.0553cj.com,sfc,1. www.0553cj.com
Unlicensed entities,2019-07-30,香港鑫瑞期貨資產管理有限公司 (Chinese name only),sfc,http://crj.fuyaot.com
Unlicensed entities,2019-07-30,Continental Futures,sfc,www.zjqhhk.com
Suspicious websites,2019-07-30,http://hkac1545.isitacenter.com,sfc,http://hkac1545.isitacenter.com
Unlicensed entities,2019-07-31,Midway Management,sfc,www.midwaymanagement.com
Suspicious websites,2019-07-30,http://mz.futuresvip.cn,sfc,http://mz.futuresvip.cn
Unlicensed entities,2019-08-01,Willow Group Limited,sfc,www.willowmgmt.com
Suspicious websites,2019-08-06,www.bester.cc,sfc,www.bester.cc
Suspicious websites,2019-08-06,www.jlfgp.com,sfc,www.jlfgp.com
Unlicensed entities,2019-08-06,NaviCom International Investment,sfc,www.navicominvestment.com
Unlicensed entities,2019-08-08,YiQun International,sfc,i)	www.yiqungh.com
Suspicious websites,2019-08-08,www.xhfanyong.com,sfc,www.xhfanyong.com
Suspicious websites,2019-08-08,ytzc911.com,sfc,ytzc911.com
Suspicious websites,2019-08-08,www.92jinyu.com,sfc,www.92jinyu.com
Suspicious websites,2019-08-08,www.fanyong80.com,sfc,www.fanyong80.com
Suspicious websites,2019-08-08,www.qihuifan.com,sfc,www.qihuifan.com
Suspicious websites,2019-08-08,www.jycoming.com.cn,sfc,www.jycoming.com.cn
Suspicious websites,2019-08-09,www.shzc188.com,sfc,www.shzc188.com
Suspicious websites,2019-08-12,www.admcmb.biz,sfc,www.admcmb.biz
Suspicious websites,2019-08-14,www.honsuqh.com,sfc,www.honsuqh.com
Unlicensed entities,2019-08-13,Seashell International,sfc,www.hbgjforex.com
Suspicious websites,2019-08-15,www.ktg.hk,sfc,www.ktg.hk
Suspicious websites,2019-08-15,www.zyzq.hk,sfc,www.zyzq.hk
Suspicious websites,2019-08-15,www.boweiworld.com,sfc,www.boweiworld.com
Unlicensed entities,2019-08-16,Shengshuziben,sfc,www.sscsef.com
Suspicious websites,2019-08-20,http://yikwahhk.com / www.yikwah.com.hk / www.yikwah.hk,sfc,(i)http://yikwahhk.com
Unlicensed entities,2019-08-22,Crown Holdings Group,sfc,www.crownholdingsgroup.com
Suspicious websites,2019-09-05,www.phntu.com,sfc,www.phntu.com
Suspicious websites,2019-09-02,www.casdaqtrading.com,sfc,www.casdaqtrading.com
Unlicensed entities,2019-08-23,恆潤財富有限公司 (Chinese name only),sfc,www.hrcfhk.com
Unlicensed entities,2019-09-02,DSFFX,sfc,www.mdkdsffx.com
Suspicious websites,2019-09-05,http://qhxd.hk,sfc,http://qhxd.hk
Unlicensed entities,2019-09-06,Ltrader International Limited / Ltrader Global Limited / Ltrader International (Hong Kong) Limited,sfc,www.ltraderglobal.com
Suspicious websites,2019-09-06,www.yingtouqihuo.com,sfc,www.yingtouqihuo.com
Suspicious websites,2019-09-13,www.qsj62.com,sfc,www.qsj62.com
Suspicious websites,2019-09-06,www.haitongguoji.com,sfc,www.haitongguoji.com
Suspicious websites,2019-09-17,www.ucxd.cn,sfc,www.ucxd.cn
Unlicensed entities,2019-09-12,China Trillion Capital Limited,sfc,www.zzzb.hk
Unlicensed entities,2019-09-10,"Hong Kong Tianying Chuangrong Fund Management Co., Ltd / Hong Kong Tianying Chuangrong Fund Asset Management Co., Ltd",sfc,www.tycrfund.com
Suspicious websites,2019-09-17,www.zygjqh-hk.com,sfc,www.zygjqh-hk.com
Suspicious websites,2019-09-17,www.zhongyin-intl.com,sfc,www.zhongyin-intl.com
Suspicious websites,2019-09-17,www.yifengco.com,sfc,www.yifengco.com
Suspicious websites,2019-09-17,www.visdominvestmentmanagement.com,sfc,www.visdominvestmentmanagement.com
Suspicious websites,2019-09-17,www.tqqjgyey.com,sfc,www.tqqjgyey.com
Suspicious websites,2019-09-25,亞斯科國際 (Chinese name only),sfc,www.ysk-hk.hk
Unlicensed entities,2019-09-25,Worcester International,sfc,www.worcesterinternational.com
Unlicensed entities,2019-09-25,"Boll Financial Holding Limited/ Boll Financial Management Co., Ltd",sfc,www.bollnz.com
Unlicensed entities,2019-09-30,Tradex,sfc,www.trade-x.hk
Unlicensed entities,2019-10-03,匯金國際金融有限公司 (Chinese name only),sfc,www.hjgj.ltd
Unlicensed entities,2019-10-04,Ashwood Holdings Limited,sfc,www.ashwoodholdingsltd.com
Suspicious websites,2019-10-09,www.liangrong-fund.com,sfc,www.liangrong-fund.com
Suspicious websites,2019-10-11,www.vgassetmanagementhk.com,sfc,www.vgassetmanagementhk.com
Suspicious websites,2019-10-14,www.xdgjac.com,sfc,www.xdgjac.com
Unlicensed entities,2019-10-14,GXCF,sfc,www.gxhkcf.com
Unlicensed entities,2019-10-14,Wildex Investment Limited,sfc,www.wildexinvestment.com
Suspicious websites,2019-10-15,www.huatqh.com,sfc,www.huatqh.com
Suspicious websites,2019-10-21,www.bgcsec.com,sfc,www.bgcsec.com
Suspicious websites,2019-10-21,日返佣網 (Chinese name only),sfc,www.rifanyong.com
Unlicensed entities,2019-10-25,Ping An Associates,sfc,www.pinganassociates.com
Suspicious websites,2019-11-04,www.fedilhk.com,sfc,www.fedilhk.com
Suspicious websites,2019-11-04,www.fuchangzq.com,sfc,www.fuchangzq.com
Suspicious websites,2019-11-22,www.byqh.hk,sfc,www.byqh.hk
Unlicensed entities,2019-11-22,Asia-Europe Wealth Link Commodity Exchange Center,sfc,www.yocft.com
Unlicensed entities,2019-11-22,Fu Tai Securities,sfc,www.ftzq66.com
Suspicious websites,2019-11-25,www.zzzzhz.com,sfc,www.zzzzhz.com
Suspicious websites,2019-11-25,www.asdzq.com,sfc,www.asdzq.com
Suspicious websites,2019-11-28,www.zyqhbce.com,sfc,www.zyqhbce.com
Suspicious websites,,www.huitianfuhk.com,sfc,
Suspicious websites,,www.av-management.com,sfc,
Suspicious websites,,www.24dcep.top,sfc,
Unlicensed entities,2019-12-06,Abraxas Global Asset Management,sfc,www.abraxasgam.com
Unlicensed entities,2019-12-11,Fiducian Forex Platform,sfc,www.ftdhk.com
Suspicious websites,2019-12-11,www.fullertonfundhk.com,sfc,www.fullertonfundhk.com
Unlicensed entities,2019-12-12,Jonarnstein / Jonar Niels Stein,sfc,www.jonarnstein.com
Unlicensed entities,2019-12-12,豐杰資本集團有限公司 (Chinese name only),sfc,www.fengjiecapital.com
Unlicensed entities,2019-12-16,Palm International,sfc,www.palmuk.com
Suspicious websites,2019-12-18,Hong Kong Digital Assets Trading & Management Limited,sfc,www.hkdex.io
Unlicensed entities,2019-12-24,McKenzie International Investments,sfc,www.mckenzieinternationalinvestments.com
Suspicious websites,2019-12-24,www.xhzq.online,sfc,www.xhzq.online
Suspicious websites,2019-12-24,www.xinhuafutureszg.hk,sfc,www.xinhuafutureszg.hk
Unlicensed entities,2020-01-02,Sengela Trding Limited,sfc,www.sengela.com
Unlicensed entities,2020-01-02,領先資本 (Chinese name only),sfc,www.lingxianzb.com
Unlicensed entities,2020-01-02,Bentman Consulting,sfc,www.bentmanconsulting.com
Unlicensed entities,2020-01-02,AMT Associates,sfc,www.amtassociates.com
Unlicensed entities,2020-01-02,Dawn Raid,sfc,www.dawn88.com
Suspicious websites,2020-01-02,瀚泰國際 (Chinese name only),sfc,www.hantai.asia
Unlicensed entities,2020-01-10,RDJR,sfc,www.rdjrhk.com
Suspicious websites,2020-01-15,www.horizon-capman.com,sfc,www.horizon-capman.com
Suspicious websites,2020-01-16,www.chuangshengtz.com,sfc,www.chuangshengtz.com
Suspicious websites,2020-01-16,www.citadelcm-ch.com,sfc,www.citadelcm-ch.com
Unlicensed entities,2020-01-17,"Hong Kong Hongyi Futures Investment Co., Limited / HK Hongyi Capital Group Co. Limited",sfc,www.hy1819.com
Unlicensed entities,2020-01-16,HKGKFK International Limited,sfc,www.hkgkfk.com
Suspicious websites,2020-02-11,www.hkbcl.com,sfc,www.hkbcl.com
Suspicious websites,2020-02-11,www.hopesecurities.com,sfc,www.hopesecurities.com
Suspicious websites,2020-02-12,http://4507w.xindemo.cn,sfc,http://4507w.xindemo.cn
Unlicensed entities,2020-02-21,欣鴻國際金控 (Chinese name only),sfc,www.xinhonginternational.com
Suspicious websites,2020-02-21,www.investmentsfirst.com,sfc,www.investmentsfirst.com
Fake regulators and/or market operators,2020-03-03,"Hong Kong Science and Technology Innovation Equity Transfer Market Co., Ltd",sfc,www.hkeeotc.com
Unlicensed entities,2019-11-22,Altrice Investment Co. Limited,sfc,i) altriceinvestment.com
Unlicensed entities,2020-03-16,美港交易中心 (Chinese name only),sfc,meigangjiaoyizhongxin.com
Unlicensed entities,2020-03-13,IEC International,sfc,www.iecinternational.com
Suspicious websites,2020-03-17,www.zczcjj.com,sfc,www.zczcjj.com
Suspicious websites,2020-03-18,www.tangeh.com,sfc,www.tangeh.com
Unlicensed entities,2020-03-19,Regency Limited,sfc,www.regencylimited.com
Unlicensed entities,2020-03-19,Share Founders,sfc,www.sharefounders.com
Unlicensed entities,2020-03-31,ESO MM LLC,sfc,www.esomfx.com
Unlicensed entities,2020-04-06,"Hongkong Rarlon futures Co., Limited",sfc,1. down.sxpdcy.com
Suspicious websites,2020-04-07,https://ofchk.com/index-en.htm,sfc,https://ofchk.com/index-en.htm
Suspicious websites,2020-04-14,https://scksecurities.com,sfc,https://scksecurities.com
Suspicious websites,2020-04-14,www.winnbao.com,sfc,www.winnbao.com
Unlicensed entities,2020-02-12,Star Trader PTE Ltd,sfc,www.supertraderlimit.com
Unlicensed entities,2020-04-17,Capital Markets,sfc,www.capital-markets.com
Unlicensed entities,2020-04-17,American Vertex Trading Corporation Ltd,sfc,www.american-vertex.com
Suspicious websites,2020-04-21,yuexiuny.com,sfc,yuexiuny.com
Suspicious websites,2020-04-21,www.hwsecurities.io,sfc,www.hwsecurities.io
Unlicensed entities,2020-03-19,Huatai Stock,sfc,www.huataistock.com
Unlicensed entities,2020-03-24,Spark Global Limited,sfc,www.sglfd.com
Unlicensed entities,2020-05-05,Hangtung International Wealth,sfc,www.htcfhk.com
Suspicious websites,2020-03-18,www.sck-invest.com,sfc,www.sck-invest.com
Unlicensed entities,2020-05-08,JSGI Global Holding Limited,sfc,www.jsgigholding.com
Suspicious websites,2020-05-12,www.fidelityinvestmentsgroup.com,sfc,www.fidelityinvestmentsgroup.com
Suspicious websites,2020-05-12,www.fidelityinvestmentsgroup.com/hk,sfc,www.fidelityinvestmentsgroup.com/hk
Suspicious websites,2020-04-09,https://web.winnabao.com,sfc,https://web.winnabao.com
Unlicensed entities,2020-05-18,Redstone Capital Partners,sfc,www.redstoneonline.com
Unlicensed entities,2020-04-02,Aaron Real Estate,sfc,www.aaronsir.com
Unlicensed entities,2020-05-21,"PhillipCapital UK, Inc",sfc,www.phillipcapitaluk.cn
Suspicious websites,2020-05-21,www.hkxbc.com,sfc,www.hkxbc.com
Suspicious websites,2020-05-22,www.gfqihuo.com,sfc,www.gfqihuo.com
Suspicious websites,2020-05-22,www.blueskylt.com,sfc,www.blueskylt.com
Unlicensed entities,2020-05-25,Soho Limited,sfc,www.soholtd.com
Unlicensed entities,2020-05-26,Redwood Bay Investors LLC / RBIFX,sfc,www.rbifx.com
Unlicensed entities,2020-05-26,Huanyi International (HK) Limited,sfc,http://huanint.com
Unlicensed entities,2020-05-29,ShwunSyin Investment Advisors (HK) Limited,sfc,www.shwunsyin.com
Unlicensed entities,2020-06-01,Ronghui Securities (Hong Kong) Limited,sfc,www.ronghuimc.com
Suspicious websites,,www.huayafx.com,sfc,www.huayafx.com
Unlicensed entities,2020-06-05,WZF Futures,sfc,www.wzffutures.com
Unlicensed entities,2020-06-05,IBC Financial,sfc,www.ibcfinancial.com
Unlicensed entities,2020-06-05,Walter International,sfc,www.walterinternational.com
Unlicensed entities,2020-06-09,Phil International Limited,sfc,www.philforexhk.com
Suspicious websites,2020-06-09,www.huitfs.com,sfc,www.huitfs.com
Suspicious websites,2020-06-10,www.fuqiangsfa.com,sfc,www.fuqiangsfa.com
Suspicious websites,2020-06-10,www.kqwv.qp511.cn,sfc,www.kqwv.qp511.cn
Suspicious websites,2020-06-10,www.wealthbct.com,sfc,www.wealthbct.com
Suspicious websites,2020-06-12,https://tw.granntt.com,sfc,https://tw.granntt.com
Suspicious websites,2020-06-15,http://nygj.axunz.cn,sfc,http://nygj.axunz.cn
Unlicensed entities,2020-06-16,Jitak Capital Limited,sfc,www.jitakcl.com
Suspicious websites,2020-06-16,www.skywinprofit.com,sfc,www.skywinprofit.com
Suspicious websites,2020-05-04,www.fujihk.net,sfc,www.fujihk.net
Unlicensed entities,2020-06-16,AGK Investments,sfc,www.agkinvestments.com
Fake regulators and/or market operators,2020-06-17,Investment Capital and Financial Regulatory Services,sfc,www.icfrs.org
Unlicensed entities,2020-06-17,Ming Dao International Trade Limited,sfc,www.fxmingdao.com
Unlicensed entities,2020-06-17,Tower of London Worldwide,sfc,www.toweroflondon-worldwide.com
Suspicious websites,2020-06-17,www.blackwellglobalfx.com,sfc,www.blackwellglobalfx.com
Unlicensed entities,2020-06-18,ILA International,sfc,1.	www.ilainternational.com
Suspicious websites,2020-06-18,www.txj-king.com,sfc,www.txj-king.com
Suspicious websites,2020-06-18,www.citiglobalhk.net,sfc,www.citiglobalhk.net
Unlicensed entities,2020-06-18,Gold 8 Services Limited,sfc,www.gold8services.com
Unlicensed entities,2020-06-18,Metroland Funds Management PTY Ltd,sfc,https://metrolandmanagement.com
Suspicious websites,2020-06-18,www.veritasfinance.net,sfc,www.veritasfinance.net
Unlicensed entities,2020-06-18,XDCF,sfc,www.xdhkjr.com
Unlicensed entities,2020-06-23,海拓國際金融有限公司 (Chinese name only),sfc,-
Unlicensed entities,2020-06-26,Global FX International LP,sfc,https://global-fx.com
Suspicious websites,,http://bwgfnhk.com,sfc,http://bwgfnhk.com
Unlicensed entities,2020-06-23,智誠財經 (Chinese name only),sfc,www.zccj008.com
Suspicious websites,2020-06-30,源泰國際金控股份有限公司 (Chinese name only),sfc,www.yuantaiinternationalfinancial.com
Unlicensed entities,2020-07-03,Bennet Global,sfc,www.bennetglobal.com
Unlicensed entities,2020-07-07,Padma International Limited,sfc,uk.padmafx.com
